Specimen_AllReader_Record7 No ,  

Time (h.m.s.ms),              ID:2 R1 (X)                   ID:2 R1 (Y)                   R2 D (cm)                     ID:3 R3 (X)                   ID:3 R3 (Y)                   R4 T (N��m),                  ID:4 R5 (X)                   ID:4 R5 (Y)                   ID:6 R6 (X)                   ID:6 R6 (Y)                   ID:7 R7 (X)                   ID:7 R7 (Y)                   ID:8 R8 (X)                   ID:8 R8 (Y)                   
14:31:24.897                  2.811                         0.7312                        0.298                         1.6233                        -0.2017                       0                             -1.653                        -16.8634                      1.6                           -2.2761                       0.5054                        -1.6608                       0.6753                        -3.5196                       
14:31:25.905                  2.8116                        0.7303                        0.299                         1.6228                        -0.201                        0                             -1.6527                       -16.8631                      1.5993                        -2.2752                       0.5056                        -1.6601                       0.675                         -3.52                         
14:31:26.881                  2.8121                        0.73                          0.298                         1.6236                        -0.2013                       0                             -1.6527                       -16.8633                      1.6005                        -2.2756                       0.5061                        -1.6613                       0.6761                        -3.5194                       
14:31:27.931                  2.8109                        0.7305                        0.298                         1.6225                        -0.201                        0                             -1.6533                       -16.8634                      1.601                         -2.2752                       0.5054                        -1.6601                       0.676                         -3.518                        
14:31:28.940                  2.8113                        0.7302                        0.299                         1.623                         -0.2007                       0                             -1.6529                       -16.8632                      1.5999                        -2.2743                       0.5056                        -1.66                         0.6766                        -3.5188                       
14:31:29.933                  2.8105                        0.7302                        0.299                         1.6229                        -0.2014                       0                             -1.6536                       -16.8639                      1.6007                        -2.2748                       0.5058                        -1.66                         0.6757                        -3.5199                       
14:31:30.973                  2.8116                        0.7299                        0.298                         1.6224                        -0.2008                       0                             -1.6532                       -16.8636                      1.6004                        -2.2746                       0.5052                        -1.6602                       0.6768                        -3.5188                       
14:31:31.949                  2.8117                        0.7297                        0.298                         1.6237                        -0.2002                       0                             -1.654                        -16.8635                      1.5995                        -2.2753                       0.5059                        -1.6599                       0.6758                        -3.5193                       
14:31:32.972                  2.8096                        0.73                          0.299                         1.624                         -0.2007                       0                             -1.6535                       -16.8627                      1.5993                        -2.2748                       0.5056                        -1.6603                       0.6773                        -3.5195                       
14:31:33.981                  2.8109                        0.7302                        0.299                         1.6231                        -0.2013                       0                             -1.6517                       -16.8634                      1.6001                        -2.2751                       0.5053                        -1.6599                       0.6768                        -3.5196                       
14:31:34.999                  2.8109                        0.7297                        0.299                         1.6226                        -0.2014                       0                             -1.653                        -16.8632                      1.5996                        -2.2748                       0.5051                        -1.6601                       0.6767                        -3.5193                       
14:31:36.007                  2.8112                        0.7301                        0.299                         1.6227                        -0.2015                       0                             -1.653                        -16.8618                      1.5988                        -2.2753                       0.5045                        -1.6598                       0.6768                        -3.5193                       
14:31:37.015                  2.8108                        0.7303                        0.299                         1.6236                        -0.2004                       0                             -1.654                        -16.8616                      1.5994                        -2.2741                       0.5043                        -1.6605                       0.6768                        -3.5197                       
14:31:38.039                  2.8102                        0.7306                        0.298                         1.6227                        -0.2015                       0                             -1.6543                       -16.8635                      1.5998                        -2.2748                       0.5052                        -1.6595                       0.6758                        -3.5193                       
14:31:39.047                  2.8097                        0.7308                        0.299                         1.6228                        -0.2015                       0                             -1.6539                       -16.8636                      1.5992                        -2.274                        0.5052                        -1.6604                       0.6764                        -3.5196                       
14:31:40.053                  2.8109                        0.7301                        0.299                         1.6229                        -0.2013                       0                             -1.6526                       -16.8626                      1.5999                        -2.2748                       0.505                         -1.6603                       0.6755                        -3.5199                       
14:31:41.077                  2.8117                        0.7302                        0.299                         1.6228                        -0.2006                       0                             -1.6526                       -16.8626                      1.6003                        -2.2738                       0.5055                        -1.6611                       0.6761                        -3.5199                       
14:31:42.055                  2.8108                        0.7301                        0.299                         1.6241                        -0.201                        0                             -1.6521                       -16.8617                      1.5999                        -2.274                        0.5059                        -1.6604                       0.677                         -3.5194                       
14:31:43.077                  2.8097                        0.7308                        0.298                         1.6226                        -0.2015                       0                             -1.6526                       -16.8633                      1.6001                        -2.2752                       0.507                         -1.6597                       0.6758                        -3.5185                       
14:31:44.085                  2.8097                        0.7297                        0.298                         1.6239                        -0.2014                       0                             -1.6535                       -16.8619                      1.6002                        -2.2746                       0.5054                        -1.6597                       0.6765                        -3.5196                       
14:31:45.103                  2.8107                        0.7293                        0.298                         1.6223                        -0.1998                       0                             -1.6524                       -16.8636                      1.5992                        -2.2751                       0.5048                        -1.6593                       0.6777                        -3.5185                       
14:31:46.111                  2.8097                        0.7304                        0.299                         1.6223                        -0.201                        0                             -1.6524                       -16.8637                      1.5994                        -2.2743                       0.5053                        -1.6602                       0.6767                        -3.5193                       
14:31:47.103                  2.8087                        0.7293                        0.299                         1.622                         -0.2006                       0                             -1.6532                       -16.8633                      1.5994                        -2.2735                       0.5054                        -1.6594                       0.6761                        -3.5194                       
14:31:48.146                  2.8099                        0.7296                        0.299                         1.6234                        -0.2007                       0                             -1.6543                       -16.864                       1.6001                        -2.2731                       0.5054                        -1.6613                       0.6768                        -3.5195                       
14:31:49.155                  2.8097                        0.7287                        0.299                         1.6222                        -0.2006                       0                             -1.6531                       -16.8623                      1.5991                        -2.2739                       0.5056                        -1.6611                       0.6762                        -3.5196                       
14:31:50.145                  2.8089                        0.7295                        0.298                         1.6215                        -0.2                          0                             -1.6531                       -16.8632                      1.5989                        -2.2741                       0.5059                        -1.66                         0.6768                        -3.5192                       
14:31:51.153                  2.8097                        0.7314                        0.298                         1.6216                        -0.2013                       0                             -1.6528                       -16.8628                      1.6                           -2.274                        0.5052                        -1.6595                       0.6755                        -3.519                        
14:31:52.160                  2.8101                        0.7301                        0.299                         1.6213                        -0.201                        0                             -1.6537                       -16.8621                      1.5995                        -2.2735                       0.5061                        -1.6606                       0.6749                        -3.5192                       
14:31:53.185                  2.8079                        0.7292                        0.299                         1.623                         -0.2016                       0                             -1.6535                       -16.8627                      1.5994                        -2.274                        0.5049                        -1.6597                       0.677                         -3.5189                       
14:31:54.183                  2.8092                        0.7298                        0.299                         1.6218                        -0.2008                       0                             -1.6525                       -16.8628                      1.5992                        -2.2732                       0.5055                        -1.6599                       0.6768                        -3.5191                       
14:31:55.211                  2.8091                        0.7306                        0.299                         1.6227                        -0.2                          0                             -1.6541                       -16.8632                      1.5998                        -2.2732                       0.5056                        -1.6606                       0.6772                        -3.5199                       
14:31:56.219                  2.8089                        0.7293                        0.299                         1.6207                        -0.2013                       0                             -1.6508                       -16.8632                      1.5977                        -2.2744                       0.5058                        -1.6604                       0.6758                        -3.5191                       
14:31:57.227                  2.8095                        0.7308                        0.298                         1.6223                        -0.2012                       0                             -1.6526                       -16.8627                      1.5992                        -2.2739                       0.5048                        -1.6608                       0.6765                        -3.5182                       
14:31:58.254                  2.8089                        0.7299                        0.299                         1.6229                        -0.2011                       0                             -1.6524                       -16.863                       1.5986                        -2.274                        0.505                         -1.6603                       0.6766                        -3.5203                       
14:31:59.261                  2.8089                        0.7302                        0.298                         1.6219                        -0.2014                       0                             -1.6533                       -16.8626                      1.5977                        -2.2742                       0.5056                        -1.6597                       0.676                         -3.5194                       
14:32:00.253                  2.8067                        0.729                         0.299                         1.6213                        -0.1998                       0                             -1.6534                       -16.8635                      1.5995                        -2.2734                       0.5057                        -1.6603                       0.6774                        -3.5192                       
14:32:01.260                  2.8074                        0.7293                        0.299                         1.6218                        -0.2003                       0                             -1.6533                       -16.8634                      1.5988                        -2.274                        0.5063                        -1.6584                       0.6771                        -3.5192                       
14:32:02.267                  2.8088                        0.7299                        0.299                         1.6212                        -0.2013                       0                             -1.6542                       -16.864                       1.5998                        -2.2737                       0.5054                        -1.6602                       0.6772                        -3.5194                       
14:32:03.290                  2.8079                        0.7297                        0.298                         1.6212                        -0.2006                       0                             -1.6549                       -16.863                       1.5984                        -2.2737                       0.5058                        -1.66                         0.6771                        -3.5193                       
14:32:04.297                  2.8077                        0.7295                        0.298                         1.621                         -0.2006                       0                             -1.6537                       -16.8632                      1.5995                        -2.2733                       0.5058                        -1.6599                       0.6766                        -3.5196                       
14:32:05.321                  2.808                         0.7298                        0.299                         1.6208                        -0.2016                       0                             -1.6539                       -16.8636                      1.599                         -2.273                        0.5066                        -1.6592                       0.6759                        -3.5196                       
14:32:06.329                  2.8084                        0.7296                        0.299                         1.62                          -0.2015                       0                             -1.653                        -16.863                       1.5991                        -2.2732                       0.506                         -1.6597                       0.6759                        -3.5196                       
14:32:07.336                  2.807                         0.7296                        0.298                         1.6221                        -0.2013                       0                             -1.6539                       -16.8632                      1.5993                        -2.2727                       0.506                         -1.6605                       0.676                         -3.5192                       
14:32:08.358                  2.8084                        0.7293                        0.298                         1.6195                        -0.2014                       0                             -1.6533                       -16.8633                      1.5992                        -2.2727                       0.5057                        -1.6595                       0.676                         -3.5192                       
14:32:09.366                  2.8069                        0.7288                        0.298                         1.6205                        -0.2015                       0                             -1.6545                       -16.8628                      1.5985                        -2.2741                       0.5056                        -1.6596                       0.6751                        -3.5187                       
14:32:10.357                  2.807                         0.7288                        0.299                         1.6215                        -0.2014                       0                             -1.6522                       -16.863                       1.6002                        -2.2732                       0.5068                        -1.6596                       0.6755                        -3.5194                       
14:32:11.365                  2.808                         0.7293                        0.299                         1.6193                        -0.2017                       0                             -1.6539                       -16.8639                      1.5991                        -2.2727                       0.5054                        -1.6587                       0.6756                        -3.5184                       
14:32:12.372                  2.8084                        0.7295                        0.299                         1.6207                        -0.2007                       0                             -1.6528                       -16.8628                      1.6                           -2.2729                       0.5052                        -1.6594                       0.6754                        -3.5189                       
14:32:13.396                  2.8074                        0.7286                        0.299                         1.6205                        -0.2014                       0                             -1.6539                       -16.8634                      1.5995                        -2.2728                       0.5056                        -1.6607                       0.6754                        -3.5189                       
14:32:14.403                  2.8081                        0.7297                        0.299                         1.6217                        -0.2015                       0                             -1.6532                       -16.8632                      1.5983                        -2.2727                       0.5049                        -1.6593                       0.6762                        -3.5191                       
14:32:15.426                  2.8079                        0.7304                        0.299                         1.6198                        -0.2019                       0                             -1.6538                       -16.8618                      1.5992                        -2.2731                       0.5057                        -1.6592                       0.6761                        -3.5191                       
14:32:16.434                  2.8076                        0.7302                        0.299                         1.6193                        -0.2004                       0                             -1.6537                       -16.8633                      1.5984                        -2.2734                       0.5054                        -1.66                         0.6759                        -3.5192                       
14:32:17.441                  2.8062                        0.729                         0.299                         1.6189                        -0.2013                       0                             -1.6548                       -16.8634                      1.599                         -2.2735                       0.5052                        -1.6601                       0.6759                        -3.5192                       
14:32:18.457                  2.8064                        0.7289                        0.299                         1.6186                        -0.2007                       0                             -1.654                        -16.8622                      1.599                         -2.2722                       0.5056                        -1.6591                       0.6767                        -3.5189                       
14:32:19.471                  2.8065                        0.7295                        0.299                         1.6192                        -0.2013                       0                             -1.6534                       -16.863                       1.5995                        -2.2733                       0.5051                        -1.6603                       0.6767                        -3.5189                       
14:32:20.463                  2.8067                        0.7295                        0.299                         1.619                         -0.2013                       0                             -1.6539                       -16.8636                      1.5986                        -2.273                        0.505                         -1.6601                       0.6764                        -3.5194                       
14:32:21.461                  2.8056                        0.7292                        0.299                         1.62                          -0.2011                       0                             -1.6531                       -16.8634                      1.5991                        -2.273                        0.5053                        -1.6582                       0.6764                        -3.5194                       
14:32:22.494                  2.8064                        0.7293                        0.299                         1.6193                        -0.2002                       0                             -1.6535                       -16.8631                      1.5983                        -2.2716                       0.5059                        -1.6596                       0.6766                        -3.519                        
14:32:23.501                  2.8063                        0.7294                        0.298                         1.62                          -0.2011                       0                             -1.6545                       -16.8626                      1.5997                        -2.2724                       0.5061                        -1.6604                       0.6766                        -3.519                        
14:32:24.492                  2.8067                        0.7296                        0.298                         1.6199                        -0.2018                       0                             -1.6528                       -16.8635                      1.5991                        -2.2721                       0.5066                        -1.6596                       0.6766                        -3.5184                       
14:32:25.500                  2.8068                        0.7295                        0.299                         1.6198                        -0.2014                       0                             -1.654                        -16.863                       1.5972                        -2.2727                       0.5064                        -1.6593                       0.6762                        -3.5191                       
14:32:26.507                  2.8078                        0.7303                        0.299                         1.6195                        -0.2016                       0                             -1.654                        -16.8618                      1.5985                        -2.2731                       0.5057                        -1.6593                       0.6762                        -3.5191                       
14:32:27.530                  2.8048                        0.7283                        0.299                         1.6195                        -0.2006                       0                             -1.6539                       -16.8616                      1.5985                        -2.2741                       0.5049                        -1.6595                       0.6751                        -3.5196                       
14:32:28.537                  2.8054                        0.729                         0.299                         1.6187                        -0.2011                       0                             -1.6535                       -16.8631                      1.5993                        -2.2741                       0.5047                        -1.66                         0.6765                        -3.5192                       
14:32:29.545                  2.8057                        0.729                         0.299                         1.6192                        -0.2009                       0                             -1.6534                       -16.8633                      1.5992                        -2.2724                       0.5052                        -1.659                        0.677                         -3.5193                       
14:32:30.569                  2.8058                        0.7293                        0.298                         1.6192                        -0.2017                       0                             -1.6544                       -16.8627                      1.5976                        -2.2736                       0.5053                        -1.6599                       0.6773                        -3.5187                       
14:32:31.576                  2.8063                        0.7297                        0.299                         1.6199                        -0.2017                       0                             -1.654                        -16.864                       1.599                         -2.2726                       0.5051                        -1.6599                       0.6762                        -3.519                        
14:32:32.591                  2.8056                        0.7296                        0.298                         1.6192                        -0.2017                       0                             -1.6541                       -16.8628                      1.5989                        -2.2729                       0.5064                        -1.659                        0.6764                        -3.5186                       
14:32:33.607                  2.8052                        0.7281                        0.299                         1.6181                        -0.202                        0                             -1.6542                       -16.8626                      1.5993                        -2.2718                       0.506                         -1.6596                       0.6775                        -3.5192                       
14:32:34.592                  2.8057                        0.7293                        0.299                         1.6189                        -0.2012                       0                             -1.6546                       -16.8629                      1.5977                        -2.2714                       0.5061                        -1.6606                       0.676                         -3.5198                       
14:32:35.602                  2.8051                        0.7282                        0.298                         1.6189                        -0.2003                       0                             -1.6536                       -16.864                       1.5985                        -2.2723                       0.5062                        -1.6605                       0.6768                        -3.518                        
14:32:36.638                  2.8073                        0.7293                        0.298                         1.619                         -0.2011                       0                             -1.6535                       -16.8613                      1.5993                        -2.2721                       0.5063                        -1.6591                       0.676                         -3.5184                       
14:32:37.628                  2.8054                        0.7304                        0.298                         1.6192                        -0.2002                       0                             -1.6526                       -16.8613                      1.5996                        -2.2719                       0.5058                        -1.66                         0.6764                        -3.5183                       
14:32:38.638                  2.8059                        0.7301                        0.299                         1.619                         -0.2004                       0                             -1.6515                       -16.8614                      1.5987                        -2.2723                       0.5053                        -1.66                         0.6772                        -3.5192                       
14:32:39.648                  2.8062                        0.7283                        0.299                         1.6188                        -0.2009                       0                             -1.6525                       -16.8627                      1.5984                        -2.2725                       0.5052                        -1.6596                       0.6764                        -3.5187                       
14:32:40.668                  2.8072                        0.7301                        0.299                         1.6185                        -0.2012                       0                             -1.6533                       -16.8627                      1.5989                        -2.2714                       0.5064                        -1.659                        0.6762                        -3.5193                       
14:32:41.678                  2.8054                        0.7299                        0.299                         1.6194                        -0.2011                       0                             -1.6532                       -16.8619                      1.5989                        -2.2709                       0.5051                        -1.6603                       0.677                         -3.5188                       
14:32:42.669                  2.8058                        0.729                         0.299                         1.6194                        -0.2029                       0                             -1.6543                       -16.8638                      1.5988                        -2.2725                       0.5055                        -1.6605                       0.6761                        -3.5176                       
14:32:43.679                  2.8056                        0.7291                        0.298                         1.6199                        -0.2013                       0                             -1.6531                       -16.8628                      1.5985                        -2.2723                       0.5059                        -1.6594                       0.6767                        -3.5182                       
14:32:44.696                  2.8058                        0.7295                        0.299                         1.6202                        -0.2011                       0                             -1.6539                       -16.8622                      1.5997                        -2.2719                       0.5054                        -1.6591                       0.677                         -3.5185                       
14:32:45.706                  2.8054                        0.7291                        0.299                         1.6195                        -0.2008                       0                             -1.6525                       -16.8624                      1.5988                        -2.2729                       0.5058                        -1.6589                       0.6763                        -3.5181                       
14:32:46.702                  2.8059                        0.729                         0.299                         1.6182                        -0.2008                       0                             -1.6532                       -16.8634                      1.5991                        -2.2713                       0.5063                        -1.6595                       0.6777                        -3.5189                       
14:32:47.741                  2.8039                        0.7279                        0.299                         1.6174                        -0.201                        0                             -1.6546                       -16.8636                      1.5977                        -2.2718                       0.5058                        -1.6594                       0.6777                        -3.5189                       
14:32:48.743                  2.8041                        0.7279                        0.299                         1.6175                        -0.2009                       0                             -1.6541                       -16.864                       1.5982                        -2.2721                       0.5057                        -1.6593                       0.6765                        -3.5188                       
14:32:49.733                  2.8058                        0.729                         0.299                         1.6168                        -0.2017                       0                             -1.6538                       -16.8635                      1.5987                        -2.2719                       0.5065                        -1.6591                       0.6776                        -3.5188                       
14:32:50.743                  2.8041                        0.7292                        0.299                         1.618                         -0.2011                       0                             -1.654                        -16.8619                      1.5986                        -2.2722                       0.5056                        -1.6603                       0.6765                        -3.5183                       
14:32:51.787                  2.8047                        0.7296                        0.299                         1.6176                        -0.2008                       0                             -1.6537                       -16.8637                      1.5982                        -2.2714                       0.505                         -1.66                         0.6765                        -3.5183                       
14:32:52.773                  2.804                         0.7291                        0.299                         1.6177                        -0.2007                       0                             -1.6535                       -16.8626                      1.5989                        -2.2712                       0.5055                        -1.6592                       0.6759                        -3.5176                       
14:32:53.785                  2.8049                        0.7289                        0.299                         1.6183                        -0.2005                       0                             -1.6545                       -16.8634                      1.5981                        -2.2718                       0.5069                        -1.6588                       0.677                         -3.5175                       
14:32:54.788                  2.8045                        0.729                         0.299                         1.6178                        -0.2006                       0                             -1.654                        -16.8625                      1.5988                        -2.2715                       0.5061                        -1.659                        0.676                         -3.519                        
14:32:55.808                  2.805                         0.7289                        0.299                         1.6183                        -0.2014                       0                             -1.6535                       -16.862                       1.5988                        -2.2706                       0.5062                        -1.6595                       0.6758                        -3.5172                       
14:33:01.805                  2.8042                        0.7287                        0.298                         1.6176                        -0.2012                       0                             -1.6534                       -16.8623                      1.5989                        -2.2714                       0.5055                        -1.6595                       0.6772                        -3.5181                       
14:33:02.077                  2.8039                        0.7283                        0.298                         1.6178                        -0.201                        0                             -1.6534                       -16.8624                      1.5989                        -2.2714                       0.5053                        -1.6596                       0.6768                        -3.5177                       
14:33:03.102                  2.8048                        0.7285                        0.299                         1.6184                        -0.2014                       0                             -1.6534                       -16.8634                      1.5985                        -2.2717                       0.5056                        -1.6583                       0.677                         -3.5185                       
14:33:04.112                  2.804                         0.7295                        0.299                         1.6173                        -0.201                        0                             -1.6536                       -16.8623                      1.5997                        -2.272                        0.5063                        -1.659                        0.6772                        -3.5183                       
14:33:05.100                  2.8039                        0.7293                        0.298                         1.6186                        -0.2003                       0                             -1.6533                       -16.8627                      1.5991                        -2.2716                       0.5062                        -1.659                        0.6772                        -3.5183                       
14:33:06.112                  2.8026                        0.729                         0.299                         1.6185                        -0.2019                       0                             -1.6544                       -16.8621                      1.599                         -2.2725                       0.5061                        -1.6593                       0.6778                        -3.5182                       
14:33:07.121                  2.8047                        0.7287                        0.298                         1.618                         -0.2011                       0                             -1.6536                       -16.8621                      1.5985                        -2.2717                       0.5065                        -1.659                        0.6774                        -3.5173                       
14:33:08.140                  2.8036                        0.728                         0.299                         1.6175                        -0.201                        0                             -1.6538                       -16.8623                      1.5994                        -2.2716                       0.5069                        -1.6592                       0.6776                        -3.5174                       
14:33:09.149                  2.8042                        0.7288                        0.299                         1.6171                        -0.2005                       0                             -1.6539                       -16.8623                      1.5986                        -2.2714                       0.5053                        -1.6593                       0.6761                        -3.5188                       
