Specimen_AllReader_Record8 No ,  

Time (h.m.s.ms),              ID:3 R1 (X)                   ID:3 R1 (Y)                   R2 D (cm)                     R3 T (N��m),                  ID:2 R4 (X)                   ID:2 R4 (Y)                   ID:4 R5 (X)                   ID:4 R5 (Y)                   ID:6 R6 (X)                   ID:6 R6 (Y)                   ID:7 R7 (X)                   ID:7 R7 (Y)                   ID:8 R8 (X)                   ID:8 R8 (Y)                   
15:50:28.711                  7.484                         -0.4914                       0.298                         0                             2.6234                        0.6966                        -1.7006                       -16.8136                      1.4584                        -0.757                        0.4831                        -1.6129                       0.6689                        -3.4368                       
15:50:28.991                  7.4843                        -0.4914                       0.298                         0                             2.6236                        0.6965                        -1.6995                       -16.8135                      1.4586                        -0.757                        0.4831                        -1.6124                       0.6689                        -3.437                        
15:50:29.261                  7.4849                        -0.4911                       0.298                         0                             2.6236                        0.6965                        -1.6989                       -16.8135                      1.4589                        -0.757                        0.4826                        -1.6123                       0.669                         -3.4373                       
15:50:29.551                  7.4852                        -0.4907                       0.298                         0                             2.6235                        0.6966                        -1.6987                       -16.8131                      1.4589                        -0.7568                       0.4823                        -1.6125                       0.6691                        -3.4374                       
15:50:29.818                  7.4848                        -0.4905                       0.298                         0                             2.6236                        0.6967                        -1.6988                       -16.8129                      1.4589                        -0.7565                       0.4829                        -1.6126                       0.6693                        -3.4374                       
15:50:30.108                  7.4843                        -0.4906                       0.298                         0                             2.6236                        0.6965                        -1.6991                       -16.8131                      1.4589                        -0.7561                       0.4832                        -1.6122                       0.6696                        -3.4373                       
15:50:30.378                  7.4842                        -0.4912                       0.298                         0                             2.6231                        0.6961                        -1.6998                       -16.8136                      1.4588                        -0.7559                       0.4833                        -1.6118                       0.6701                        -3.4373                       
15:50:30.648                  7.4842                        -0.4919                       0.298                         0                             2.6226                        0.6959                        -1.7001                       -16.8138                      1.4585                        -0.7559                       0.4836                        -1.6118                       0.6702                        -3.4369                       
15:50:30.938                  7.4841                        -0.4919                       0.298                         0                             2.6228                        0.696                         -1.6998                       -16.8135                      1.4585                        -0.7561                       0.4837                        -1.6121                       0.6699                        -3.4364                       
15:50:31.208                  7.4839                        -0.4916                       0.298                         0                             2.6233                        0.6964                        -1.6997                       -16.8133                      1.4584                        -0.7563                       0.4835                        -1.6122                       0.6694                        -3.4363                       
15:50:31.478                  7.4838                        -0.4918                       0.298                         0                             2.623                         0.6968                        -1.6994                       -16.8128                      1.4582                        -0.7565                       0.4834                        -1.6116                       0.6692                        -3.4364                       
15:50:31.769                  7.4839                        -0.4921                       0.298                         0                             2.6227                        0.697                         -1.6996                       -16.8127                      1.4581                        -0.7563                       0.4836                        -1.6114                       0.6696                        -3.4367                       
15:50:32.039                  7.4839                        -0.4926                       0.298                         0                             2.6232                        0.697                         -1.6997                       -16.8129                      1.4583                        -0.7564                       0.4834                        -1.6118                       0.67                          -3.4369                       
15:50:32.309                  7.4843                        -0.4922                       0.298                         0                             2.6235                        0.6964                        -1.6996                       -16.8135                      1.4585                        -0.7565                       0.483                         -1.6122                       0.6696                        -3.4367                       
15:50:32.599                  7.4846                        -0.4918                       0.298                         0                             2.6234                        0.696                         -1.6995                       -16.8136                      1.4586                        -0.7565                       0.4825                        -1.612                        0.6692                        -3.4361                       
15:50:32.869                  7.4847                        -0.4916                       0.298                         0                             2.6237                        0.6961                        -1.6993                       -16.8137                      1.4586                        -0.7565                       0.482                         -1.6119                       0.6691                        -3.4359                       
15:50:33.149                  7.4846                        -0.4917                       0.298                         0                             2.6243                        0.6961                        -1.6991                       -16.8134                      1.4588                        -0.7569                       0.4818                        -1.6119                       0.6694                        -3.436                        
15:50:33.429                  7.4842                        -0.4918                       0.298                         0                             2.6242                        0.6961                        -1.699                        -16.8132                      1.4592                        -0.7572                       0.4817                        -1.6117                       0.6696                        -3.4362                       
15:50:33.719                  7.4833                        -0.4919                       0.298                         0                             2.6234                        0.6957                        -1.6991                       -16.8131                      1.4594                        -0.7571                       0.482                         -1.6115                       0.6698                        -3.4364                       
15:50:33.979                  7.4829                        -0.4921                       0.298                         0                             2.6227                        0.6956                        -1.6991                       -16.8135                      1.4592                        -0.7571                       0.4821                        -1.6118                       0.6696                        -3.4363                       
15:50:34.269                  7.4831                        -0.4919                       0.298                         0                             2.6224                        0.6962                        -1.6989                       -16.8143                      1.4583                        -0.7573                       0.482                         -1.6126                       0.6691                        -3.4359                       
15:50:34.539                  7.4834                        -0.4918                       0.298                         0                             2.6228                        0.6964                        -1.699                        -16.8144                      1.4578                        -0.7572                       0.4819                        -1.6128                       0.6689                        -3.436                        
15:50:34.829                  7.4836                        -0.4918                       0.298                         0                             2.6233                        0.6961                        -1.699                        -16.8142                      1.4584                        -0.7568                       0.4823                        -1.6122                       0.6696                        -3.4365                       
15:50:35.100                  7.484                         -0.4922                       0.298                         0                             2.6232                        0.6961                        -1.6993                       -16.8141                      1.4594                        -0.7565                       0.4828                        -1.6117                       0.6701                        -3.4366                       
15:50:35.370                  7.4842                        -0.4923                       0.298                         0                             2.623                         0.6966                        -1.6994                       -16.8142                      1.4599                        -0.7564                       0.4828                        -1.612                        0.6702                        -3.4364                       
15:50:35.660                  7.484                         -0.4921                       0.298                         0                             2.623                         0.6971                        -1.6992                       -16.8144                      1.4591                        -0.7563                       0.4826                        -1.612                        0.6699                        -3.4359                       
15:50:35.930                  7.4836                        -0.4921                       0.298                         0                             2.6226                        0.6973                        -1.699                        -16.8141                      1.4583                        -0.7565                       0.4829                        -1.6121                       0.6696                        -3.436                        
15:50:36.200                  7.4831                        -0.4922                       0.298                         0                             2.6221                        0.697                         -1.6989                       -16.8135                      1.4581                        -0.7566                       0.483                         -1.6126                       0.6697                        -3.4363                       
15:50:36.490                  7.4828                        -0.4917                       0.298                         0                             2.6224                        0.6965                        -1.6989                       -16.8127                      1.4584                        -0.7565                       0.4827                        -1.6136                       0.6702                        -3.4368                       
15:50:36.760                  7.4825                        -0.4914                       0.298                         0                             2.6231                        0.6966                        -1.699                        -16.8131                      1.4588                        -0.7563                       0.4824                        -1.6139                       0.6704                        -3.4371                       
15:50:37.030                  7.4826                        -0.4912                       0.298                         0                             2.6233                        0.6969                        -1.6989                       -16.8136                      1.4589                        -0.7566                       0.4824                        -1.6135                       0.6704                        -3.437                        
15:50:37.321                  7.4824                        -0.4913                       0.298                         0                             2.623                         0.6969                        -1.6988                       -16.814                       1.4588                        -0.7571                       0.4826                        -1.6131                       0.6706                        -3.4365                       
15:50:37.595                  7.482                         -0.4913                       0.298                         0                             2.6229                        0.6964                        -1.6988                       -16.8143                      1.4584                        -0.7573                       0.4828                        -1.613                        0.6705                        -3.4361                       
15:50:37.865                  7.4815                        -0.491                        0.298                         0                             2.6232                        0.696                         -1.6991                       -16.8148                      1.4586                        -0.7573                       0.4831                        -1.6128                       0.6699                        -3.4358                       
15:50:38.145                  7.4816                        -0.491                        0.298                         0                             2.6231                        0.6957                        -1.6999                       -16.8152                      1.4591                        -0.7574                       0.4833                        -1.6126                       0.6692                        -3.4356                       
15:50:38.425                  7.4823                        -0.4909                       0.298                         0                             2.6228                        0.6956                        -1.7006                       -16.8144                      1.4593                        -0.7569                       0.4836                        -1.613                        0.6694                        -3.4359                       
15:50:38.695                  7.4826                        -0.4911                       0.298                         0                             2.6226                        0.6955                        -1.7005                       -16.8133                      1.4591                        -0.7558                       0.4837                        -1.6135                       0.6702                        -3.4363                       
15:50:38.985                  7.4821                        -0.4915                       0.298                         0                             2.6227                        0.6954                        -1.6999                       -16.8131                      1.459                         -0.7551                       0.4837                        -1.6137                       0.6704                        -3.4367                       
15:50:39.255                  7.4813                        -0.4923                       0.298                         0                             2.6226                        0.6956                        -1.6993                       -16.8135                      1.4591                        -0.7546                       0.4834                        -1.6135                       0.6698                        -3.437                        
15:50:39.525                  7.481                         -0.4926                       0.298                         0                             2.6222                        0.6959                        -1.6993                       -16.8136                      1.4591                        -0.7549                       0.4831                        -1.6135                       0.6694                        -3.4369                       
15:50:39.815                  7.481                         -0.4925                       0.298                         0                             2.6217                        0.6964                        -1.7                          -16.813                       1.459                         -0.7555                       0.4829                        -1.6135                       0.6695                        -3.4362                       
15:50:40.085                  7.4812                        -0.4918                       0.298                         0                             2.6212                        0.6967                        -1.7005                       -16.8127                      1.4591                        -0.7561                       0.4828                        -1.6136                       0.6696                        -3.4357                       
15:50:40.355                  7.4815                        -0.4916                       0.298                         0                             2.6214                        0.6969                        -1.7005                       -16.8131                      1.4593                        -0.7566                       0.4827                        -1.6133                       0.669                         -3.4354                       
15:50:40.645                  7.4816                        -0.4916                       0.298                         0                             2.6219                        0.6968                        -1.7004                       -16.8133                      1.4589                        -0.7563                       0.4824                        -1.6134                       0.6685                        -3.4357                       
15:50:40.915                  7.4815                        -0.4922                       0.298                         0                             2.6221                        0.6962                        -1.7003                       -16.8133                      1.4585                        -0.7557                       0.4821                        -1.6138                       0.6688                        -3.436                        
15:50:41.184                  7.4813                        -0.4924                       0.298                         0                             2.6217                        0.6958                        -1.6999                       -16.8136                      1.4586                        -0.7554                       0.4818                        -1.6134                       0.6693                        -3.4364                       
15:50:41.474                  7.481                         -0.4922                       0.299                         0                             2.6213                        0.6957                        -1.6992                       -16.8146                      1.4589                        -0.7555                       0.4821                        -1.6125                       0.6695                        -3.4367                       
15:50:41.764                  7.4807                        -0.4917                       0.298                         0                             2.6211                        0.6958                        -1.6985                       -16.8153                      1.4588                        -0.756                        0.4827                        -1.6122                       0.6694                        -3.4365                       
15:50:42.034                  7.4809                        -0.4916                       0.298                         0                             2.6214                        0.696                         -1.6979                       -16.8149                      1.4586                        -0.7566                       0.4834                        -1.6126                       0.6691                        -3.4363                       
15:50:42.304                  7.4811                        -0.4918                       0.298                         0                             2.6219                        0.696                         -1.6981                       -16.8136                      1.4583                        -0.757                        0.484                         -1.6127                       0.6689                        -3.436                        
15:50:42.574                  7.4811                        -0.4919                       0.298                         0                             2.6228                        0.6958                        -1.6988                       -16.8126                      1.4585                        -0.7569                       0.4841                        -1.6126                       0.6691                        -3.4359                       
15:50:42.864                  7.4812                        -0.4921                       0.298                         0                             2.6233                        0.6957                        -1.6995                       -16.8129                      1.4586                        -0.7565                       0.4837                        -1.6131                       0.6697                        -3.4357                       
15:50:43.134                  7.4814                        -0.4923                       0.298                         0                             2.623                         0.6955                        -1.6995                       -16.8138                      1.4587                        -0.7563                       0.483                         -1.614                        0.6697                        -3.4356                       
15:50:43.414                  7.4813                        -0.4925                       0.298                         0                             2.6223                        0.6956                        -1.6994                       -16.8139                      1.4588                        -0.7562                       0.483                         -1.6137                       0.6693                        -3.4359                       
15:50:43.694                  7.4808                        -0.4921                       0.298                         0                             2.622                         0.6956                        -1.6999                       -16.8132                      1.4588                        -0.756                        0.4831                        -1.6127                       0.669                         -3.4362                       
15:50:43.974                  7.48                          -0.4915                       0.298                         0                             2.6226                        0.6959                        -1.7003                       -16.8131                      1.4586                        -0.756                        0.4829                        -1.6121                       0.6692                        -3.4363                       
15:50:44.244                  7.4796                        -0.4912                       0.298                         0                             2.6231                        0.6962                        -1.6997                       -16.813                       1.4583                        -0.7562                       0.4824                        -1.6124                       0.6695                        -3.4362                       
15:50:44.534                  7.4796                        -0.4916                       0.299                         0                             2.6231                        0.6964                        -1.6995                       -16.8131                      1.458                         -0.7569                       0.4822                        -1.6127                       0.6696                        -3.4363                       
15:50:44.804                  7.48                          -0.492                        0.298                         0                             2.6225                        0.6964                        -1.6994                       -16.8132                      1.4583                        -0.7572                       0.4823                        -1.6128                       0.6695                        -3.4365                       
15:50:45.074                  7.4804                        -0.4921                       0.298                         0                             2.6219                        0.6967                        -1.6991                       -16.8131                      1.4586                        -0.7569                       0.4826                        -1.6125                       0.6696                        -3.4366                       
15:50:45.364                  7.4799                        -0.4922                       0.298                         0                             2.6216                        0.6966                        -1.6985                       -16.8128                      1.4586                        -0.7567                       0.4834                        -1.6124                       0.6696                        -3.4364                       
15:50:45.634                  7.4792                        -0.4924                       0.299                         0                             2.6217                        0.6966                        -1.6983                       -16.813                       1.4585                        -0.7567                       0.484                         -1.6126                       0.6693                        -3.4365                       
15:50:45.904                  7.4795                        -0.4922                       0.298                         0                             2.6221                        0.6966                        -1.6989                       -16.8136                      1.4585                        -0.756                        0.4838                        -1.6129                       0.6692                        -3.4367                       
15:50:46.194                  7.4801                        -0.4923                       0.299                         0                             2.6223                        0.6967                        -1.6995                       -16.8143                      1.4584                        -0.7554                       0.4834                        -1.613                        0.6692                        -3.4368                       
15:50:46.464                  7.4804                        -0.4928                       0.298                         0                             2.6222                        0.697                         -1.6998                       -16.8144                      1.4582                        -0.7553                       0.4831                        -1.6127                       0.6698                        -3.4368                       
15:50:46.734                  7.48                          -0.4928                       0.298                         0                             2.6226                        0.697                         -1.7                          -16.8141                      1.458                         -0.7558                       0.4831                        -1.6124                       0.6705                        -3.437                        
15:50:47.024                  7.4794                        -0.4922                       0.298                         0                             2.623                         0.6971                        -1.6999                       -16.8137                      1.4582                        -0.7563                       0.483                         -1.6124                       0.6706                        -3.4376                       
15:50:47.294                  7.4789                        -0.4913                       0.298                         0                             2.6227                        0.6971                        -1.6995                       -16.814                       1.4587                        -0.7567                       0.483                         -1.6126                       0.6702                        -3.4377                       
15:50:47.564                  7.4791                        -0.4913                       0.298                         0                             2.6222                        0.6968                        -1.6994                       -16.8144                      1.459                         -0.7567                       0.4829                        -1.6124                       0.6696                        -3.4376                       
15:50:47.854                  7.4797                        -0.4917                       0.299                         0                             2.6222                        0.6963                        -1.6994                       -16.8143                      1.4589                        -0.756                        0.4828                        -1.6125                       0.6695                        -3.4372                       
15:50:48.124                  7.4802                        -0.4921                       0.298                         0                             2.6231                        0.6962                        -1.6996                       -16.814                       1.4586                        -0.7558                       0.483                         -1.6128                       0.6698                        -3.437                        
15:50:48.394                  7.4802                        -0.4921                       0.298                         0                             2.6235                        0.6963                        -1.7002                       -16.8134                      1.4584                        -0.7563                       0.4829                        -1.6128                       0.6702                        -3.4372                       
15:50:48.684                  7.4796                        -0.492                        0.298                         0                             2.6233                        0.6964                        -1.701                        -16.8132                      1.4585                        -0.757                        0.4824                        -1.6127                       0.6704                        -3.4371                       
15:50:48.954                  7.4789                        -0.4921                       0.298                         0                             2.6231                        0.6963                        -1.7011                       -16.8135                      1.459                         -0.7574                       0.482                         -1.6128                       0.6705                        -3.4369                       
15:50:49.234                  7.4787                        -0.4926                       0.299                         0                             2.6227                        0.6963                        -1.7007                       -16.8137                      1.4591                        -0.7572                       0.4819                        -1.6129                       0.6704                        -3.4368                       
15:50:49.514                  7.479                         -0.493                        0.298                         0                             2.6224                        0.6965                        -1.6998                       -16.8142                      1.4585                        -0.7567                       0.4822                        -1.613                        0.6704                        -3.4365                       
15:50:49.794                  7.4793                        -0.4933                       0.299                         0                             2.6216                        0.6968                        -1.6995                       -16.8146                      1.458                         -0.7563                       0.4822                        -1.6128                       0.67                          -3.4365                       
15:50:50.064                  7.4797                        -0.4931                       0.298                         0                             2.6212                        0.6969                        -1.6998                       -16.815                       1.4581                        -0.7562                       0.4824                        -1.6122                       0.6694                        -3.4371                       
15:50:50.354                  7.48                          -0.4929                       0.298                         0                             2.6214                        0.697                         -1.6997                       -16.8149                      1.4587                        -0.7562                       0.4825                        -1.6116                       0.6688                        -3.4381                       
15:50:50.624                  7.48                          -0.4927                       0.298                         0                             2.6219                        0.6967                        -1.6991                       -16.8145                      1.4591                        -0.7565                       0.4826                        -1.6117                       0.6685                        -3.4383                       
15:50:50.894                  7.4792                        -0.4921                       0.299                         0                             2.6224                        0.6965                        -1.699                        -16.8139                      1.4591                        -0.7568                       0.4827                        -1.6119                       0.6685                        -3.4378                       
15:50:51.185                  7.4783                        -0.4915                       0.298                         0                             2.6224                        0.6964                        -1.6993                       -16.8129                      1.4588                        -0.7569                       0.483                         -1.612                        0.6685                        -3.4378                       
15:50:51.455                  7.4778                        -0.4914                       0.298                         0                             2.6223                        0.6965                        -1.6995                       -16.8121                      1.4581                        -0.757                        0.4833                        -1.6123                       0.6702                        -3.4377                       
15:50:51.725                  7.4781                        -0.4918                       0.298                         0                             2.6218                        0.6968                        -1.6996                       -16.8121                      1.4579                        -0.757                        0.4831                        -1.6122                       0.6702                        -3.4379                       
15:50:52.011                  7.4786                        -0.4927                       0.298                         0                             2.6216                        0.6966                        -1.7001                       -16.8122                      1.4584                        -0.7561                       0.483                         -1.6124                       0.6701                        -3.4372                       
15:50:52.281                  7.479                         -0.4933                       0.298                         0                             2.6221                        0.6964                        -1.7001                       -16.8123                      1.4591                        -0.7553                       0.4829                        -1.613                        0.6699                        -3.4366                       
15:50:52.551                  7.4788                        -0.4933                       0.298                         0                             2.6223                        0.6961                        -1.6996                       -16.8127                      1.4591                        -0.7551                       0.4831                        -1.6133                       0.6698                        -3.4364                       
15:50:52.841                  7.4785                        -0.4927                       0.298                         0                             2.6226                        0.6961                        -1.6992                       -16.8135                      1.4587                        -0.7555                       0.4831                        -1.6126                       0.6698                        -3.4367                       
15:50:53.111                  7.4785                        -0.4922                       0.298                         0                             2.6228                        0.6962                        -1.6992                       -16.8136                      1.4587                        -0.7555                       0.4828                        -1.6121                       0.6696                        -3.4371                       
15:50:53.392                  7.4787                        -0.4924                       0.298                         0                             2.6225                        0.6968                        -1.6993                       -16.8133                      1.4588                        -0.7554                       0.483                         -1.6122                       0.6691                        -3.4372                       
15:50:53.672                  7.4785                        -0.4928                       0.298                         0                             2.6223                        0.6967                        -1.6992                       -16.8135                      1.4588                        -0.7558                       0.4834                        -1.6125                       0.6686                        -3.4367                       
15:50:53.952                  7.4781                        -0.4933                       0.298                         0                             2.6219                        0.6961                        -1.6991                       -16.8141                      1.4588                        -0.7564                       0.4835                        -1.6122                       0.6684                        -3.436                        
15:50:54.222                  7.4781                        -0.4933                       0.299                         0                             2.6216                        0.6954                        -1.6991                       -16.8148                      1.4589                        -0.7569                       0.4834                        -1.6117                       0.6687                        -3.4359                       
15:50:54.502                  7.4781                        -0.4928                       0.298                         0                             2.6216                        0.6957                        -1.6995                       -16.8151                      1.4593                        -0.7572                       0.4833                        -1.6113                       0.6694                        -3.4362                       
15:50:54.782                  7.4775                        -0.4924                       0.298                         0                             2.6218                        0.6958                        -1.6995                       -16.8147                      1.4592                        -0.7573                       0.4834                        -1.6111                       0.6701                        -3.4365                       
15:50:55.052                  7.4769                        -0.4927                       0.298                         0                             2.6219                        0.6958                        -1.6988                       -16.8141                      1.4589                        -0.757                        0.4832                        -1.6114                       0.6703                        -3.4363                       
15:50:55.342                  7.4769                        -0.4928                       0.298                         0                             2.6219                        0.6956                        -1.6984                       -16.8138                      1.4587                        -0.7564                       0.4834                        -1.612                        0.6701                        -3.4361                       
15:50:55.612                  7.477                         -0.4921                       0.298                         0                             2.6219                        0.6956                        -1.6991                       -16.8137                      1.4589                        -0.756                        0.4837                        -1.6124                       0.67                          -3.4361                       
15:50:55.882                  7.4772                        -0.492                        0.298                         0                             2.6224                        0.6956                        -1.6995                       -16.8138                      1.4593                        -0.7559                       0.4833                        -1.6126                       0.6703                        -3.4362                       
15:50:56.172                  7.4772                        -0.4924                       0.298                         0                             2.6226                        0.6958                        -1.6993                       -16.8138                      1.4596                        -0.7562                       0.4822                        -1.6123                       0.6703                        -3.4361                       
